Year,Month,Reporter,Trade Direction,Trade Partner,HS2 Code,HS2 Description,HS4 Code,HS4 Description,HS6 Code,HS6 Description,Tariff Line Code,Tariff Line Description,USD,Primary Quantity,Unit Price,Primary Units
2014,6,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",27462.48,18580,1.48,KG
2014,7,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",24321.69,16050,1.52,KG
2014,12,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",2160679.12,1276570,1.69,KG
2015,1,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",944053.57,591980,1.59,KG
2015,2,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",85545.93,48000,1.78,KG
2015,3,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",265839.76,167620,1.59,KG
2015,4,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",30397.21,47050,0.65,KG
2015,9,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",7656.95,6000,1.28,KG
2015,10,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",148966.74,109940,1.35,KG
2016,1,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",44207.2,24540,1.8,KG
2016,2,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",219950.19,125920,1.75,KG
2016,3,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",513659.41,312260,1.64,KG
2016,5,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",30190.35,33360,0.9,KG
2016,7,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",151009.84,85894,1.76,KG
2016,9,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",344236.24,256300,1.34,KG
2016,10,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",30626.27,28260,1.08,KG
2016,11,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",5166.08,5800,0.89,KG
2017,1,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",30919.24,21860,1.41,KG
2017,3,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",438880.37,249420,1.76,KG
2017,4,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",310782.82,175000,1.78,KG
2017,5,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",140876.21,77000,1.83,KG
2017,7,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",505.57,280,1.81,KG
2017,8,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",31383.15,21200,1.48,KG
2017,9,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",123752.14,75020,1.65,KG
2017,10,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",149354,95240,1.57,KG
2017,12,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",110796.97,52740,2.1,KG
2018,1,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",334844.95,148480,2.26,KG
2018,2,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",161728.83,73980,2.19,KG
2018,3,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",334355.63,150320,2.22,KG
2018,4,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",375483.16,175000,2.15,KG
2018,5,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",233631.54,107220,2.18,KG
2018,6,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",346239.76,170040,2.04,KG
2018,8,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",137263.6,78800,1.74,KG
2018,11,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",120085.85,66240,1.81,KG
2018,12,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",343565.39,154080,2.23,KG
2019,1,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",686957.02,318800,2.15,KG
2019,2,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",43342.73,22000,1.97,KG
2019,3,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",64332.65,34400,1.87,KG
2019,4,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",282773.56,133540,2.12,KG
2019,5,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",94738.46,52000,1.82,KG
2019,6,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",65984.66,41600,1.59,KG
2019,7,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",19540.47,9600,2.04,KG
2019,8,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",300506.14,181500,1.66,KG
2019,9,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",41460.25,21000,1.97,KG
2019,11,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",141431.26,88860,1.59,KG
2019,12,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",844807.05,438080,1.93,KG
2020,1,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",440522.34,226380,1.95,KG
2012,7,Norway,Export,Nigeria,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",10346.84,8780,1.18,KG
2013,5,Norway,Export,Nigeria,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",202840.97,162000,1.25,KG
2015,6,Norway,Export,Nigeria,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",163854.58,111320,1.47,KG
2015,9,Norway,Export,Nigeria,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",82473.42,78000,1.06,KG
2019,10,Norway,Export,Nigeria,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",76171.88,67960,1.12,KG
2012,1,Norway,Export,Romania,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",5241.65,2355,2.23,KG
2015,9,Norway,Export,Spain,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",109599.86,110000,1,KG
2015,10,Norway,Export,Spain,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",51252.36,54000,0.95,KG
2016,2,Norway,Export,Sweden,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",34798.61,25000,1.39,KG
2016,7,Norway,Export,Sweden,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",177.13,50,3.54,KG
2017,3,Norway,Export,Sweden,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",629.18,300,2.1,KG
2012,4,Norway,Export,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",87315.94,49000,1.78,KG
2012,11,Norway,Export,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",20986.36,12000,1.75,KG
2012,12,Norway,Export,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",42818.39,24020,1.78,KG
2013,1,Norway,Export,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",51481.26,24000,2.15,KG
2013,4,Norway,Export,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",154054.2,75000,2.05,KG
2013,11,Norway,Export,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",344478.76,189000,1.82,KG
2015,1,Norway,Export,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",392164.17,245000,1.6,KG
2015,2,Norway,Export,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",70828.62,49000,1.45,KG
2017,2,Norway,Export,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",43982.45,24000,1.83,KG
2018,1,Norway,Export,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",20689.79,10000,2.07,KG
2019,1,Norway,Export,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",22688.24,12000,1.89,KG
2019,11,Norway,Export,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",31785.03,16000,1.99,KG
2013,9,Norway,Export,Togo,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",88940.03,76620,1.16,KG
2014,9,Norway,Export,Togo,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",11700.12,10860,1.08,KG
2015,9,Norway,Export,Togo,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",103599.98,112000,0.92,KG
2016,10,Norway,Export,Togo,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",24579.55,27000,0.91,KG
